,gid_id,mean_cell_count_baseline,cost_usd_baseline
6006,USA.37.9_1,6.0,97500.0
6007,USA.38.10_1,62.0,1353346.0
6008,USA.38.11_1,5.0,145000.0
6009,USA.38.12_1,1.0,8333.0
6010,USA.38.13_1,3.0,24999.0
6011,USA.38.14_1,10.0,309998.0
6012,USA.38.15_1,29.0,914991.0
6013,USA.38.16_1,3.0,49999.0
6014,USA.38.17_1,44.5,1298326.5
6015,USA.38.18_1,75.5,1338354.5
6016,USA.38.19_1,6.0,49998.0
6017,USA.38.1_1,16.0,533328.0
6018,USA.38.20_1,337.0,10576584.0
6019,USA.38.21_1,27.0,495007.0
6020,USA.38.22_1,41.0,1208325.0
6021,USA.38.23_1,33.0,580836.0
6022,USA.38.24_1,62.5,1634995.5
6023,USA.38.25_1,2.0,40000.0
6024,USA.38.26_1,559.0,16857403.0
6025,USA.38.27_1,20.5,619996.5
6026,USA.38.28_1,5.0,166665.0
6027,USA.38.29_1,5.5,97501.5
6028,USA.38.2_1,43.5,1069164.5
6029,USA.38.30_1,32.0,925000.0
6030,USA.38.31_1,11.5,99996.5
6031,USA.38.33_1,18.0,571662.0
6032,USA.38.34_1,119.0,3670809.0
6033,USA.38.35_1,1.0,8333.0
6034,USA.38.36_1,24.5,717495.5
6035,USA.38.3_1,133.5,3770810.5
6036,USA.38.4_1,45.0,975015.0
6037,USA.38.5_1,16.5,413334.5
6038,USA.38.6_1,12.0,310002.0
6039,USA.38.7_1,15.0,437499.0
6040,USA.38.8_1,17.0,325839.0
6041,USA.38.9_1,49.0,1440830.0
6042,USA.39.11_1,43.0,1039181.0
6043,USA.39.12_1,1.0,8333.0
6044,USA.39.14_1,1.0,33333.0
6045,USA.39.15_1,21.0,390007.0
6046,USA.39.16_1,1.0,21667.0
6047,USA.39.18_1,26.0,776662.0
6048,USA.39.19_1,49.0,956675.0
6049,USA.39.1_1,5.0,83335.0
6050,USA.39.20_1,19.0,266669.0
6051,USA.39.21_1,2.0,33334.0
6052,USA.39.22_1,75.5,2244987.5
6053,USA.39.23_1,63.5,1004183.5
6054,USA.39.24_1,2.0,16666.0
6055,USA.39.25_1,241.0,3916739.0
6056,USA.39.26_1,1.0,33333.0
6057,USA.39.27_1,3.0,99999.0
6058,USA.39.28_1,1.0,21667.0
6059,USA.39.2_1,454.5,14391549.5
6060,USA.39.30_1,2.0,63333.0
6061,USA.39.31_1,10.0,309998.0
6062,USA.39.32_1,7.0,169169.0
6063,USA.39.33_1,4.0,71668.0
6064,USA.39.34_1,20.0,649994.0
6065,USA.39.35_1,1.0,19167.0
6066,USA.39.36_1,52.0,1350837.0
6067,USA.39.37_1,19.0,554164.0
6068,USA.39.38_1,5.0,95001.0
6069,USA.39.39_1,18.0,599994.0
6070,USA.39.3_1,7.0,181667.0
6071,USA.39.40_1,48.0,920016.0
6072,USA.39.41_1,49.5,825847.5
6073,USA.39.42_1,3.0,24999.0
6074,USA.39.43_1,4.0,116666.0
6075,USA.39.44_1,5.0,166665.0
6076,USA.39.45_1,28.5,906659.5
6077,USA.39.46_1,178.0,3470886.0
6078,USA.39.47_1,5.0,116667.0
6079,USA.39.48_1,103.0,3338306.0
6080,USA.39.49_1,25.0,751663.0
6081,USA.39.4_1,52.0,1400829.0
6082,USA.39.50_1,10.0,333330.0
6083,USA.39.51_1,567.5,11659250.5
6084,USA.39.52_1,15.0,496662.0
6085,USA.39.54_1,6.0,115002.0
6086,USA.39.55_1,7.0,233331.0
6087,USA.39.58_1,7.0,229998.0
6088,USA.39.59_1,1.0,26667.0
6089,USA.39.5_1,18.0,599994.0
6090,USA.39.61_1,16.0,341666.0
6091,USA.39.62_1,12.0,399996.0
6092,USA.39.63_1,18.5,503333.5
6093,USA.39.64_1,3.0,99999.0
6094,USA.39.65_1,37.0,1122495.0
6095,USA.39.66_1,8.0,153336.0
6096,USA.39.67_1,13.0,233337.0
6097,USA.39.6_1,75.0,1650015.0
6098,USA.39.8_1,20.0,392505.0
6099,USA.39.9_1,43.5,1194167.5
6100,USA.4.10_1,4.0,75834.0
6101,USA.4.11_1,25.0,434174.0
6102,USA.4.12_1,1.0,21667.0
6103,USA.4.13_1,1.0,16667.0
6104,USA.4.15_1,5.5,158332.5
6105,USA.4.16_1,14.0,280004.0
6106,USA.4.17_1,22.0,669162.0
6107,USA.4.18_1,117.5,3252484.5
6108,USA.4.19_1,4.0,58334.0
6109,USA.4.1_1,7.0,104168.0
6110,USA.4.21_1,3.5,110832.5
6111,USA.4.22_1,2.0,16666.0
6112,USA.4.23_1,33.0,900830.0
6113,USA.4.24_1,3.0,94166.0
6114,USA.4.27_1,1.5,23333.5
6115,USA.4.28_1,3.5,73334.5
6116,USA.4.29_1,4.0,102500.0
6117,USA.4.2_1,3.5,61667.5
6118,USA.4.30_1,1.0,19167.0
6119,USA.4.32_1,8.5,239164.5
6120,USA.4.34_1,11.0,213336.0
6121,USA.4.35_1,19.0,348334.0
6122,USA.4.37_1,3.0,99999.0
6123,USA.4.38_1,3.0,63334.0
6124,USA.4.39_1,3.0,58333.0
6125,USA.4.3_1,4.5,130833.5
6126,USA.4.41_1,19.0,584997.0
6127,USA.4.42_1,1.0,27500.0
6128,USA.4.45_1,3.0,88333.0
6129,USA.4.46_1,30.5,855829.5
6130,USA.4.47_1,21.0,356673.0
6131,USA.4.48_1,18.0,350838.0
6132,USA.4.4_1,4.0,133332.0
6133,USA.4.50_1,1.0,16667.0
6134,USA.4.51_1,3.0,65001.0
6135,USA.4.52_1,13.5,220837.5
6136,USA.4.53_1,7.0,179999.0
6137,USA.4.54_1,3.0,90833.0
6138,USA.4.56_1,11.0,159168.0
6139,USA.4.58_1,23.5,727494.5
6140,USA.4.59_1,8.5,191668.5
6141,USA.4.5_1,1.0,33333.0
6142,USA.4.60_1,89.5,2384157.5
6143,USA.4.61_1,23.0,375007.0
6144,USA.4.62_1,20.0,316672.0
6145,USA.4.63_1,7.0,134169.0
6146,USA.4.65_1,1.0,21667.0
6147,USA.4.66_1,24.0,739162.0
6148,USA.4.67_1,4.0,106667.0
6149,USA.4.68_1,1.0,30000.0
6150,USA.4.69_1,3.0,99999.0
6151,USA.4.6_1,3.0,50001.0
6152,USA.4.70_1,2.0,33334.0
6153,USA.4.71_1,1.0,26667.0
6154,USA.4.72_1,2.0,66666.0
6155,USA.4.73_1,26.5,781661.5
6156,USA.4.74_1,3.0,60001.0
6157,USA.4.75_1,2.0,16666.0
6158,USA.4.7_1,2.0,33334.0
6159,USA.4.8_1,6.0,199998.0
6160,USA.4.9_1,9.5,258332.5
6161,USA.40.1_1,10.0,119998.0
6162,USA.40.2_1,275.0,2291575.0
6163,USA.40.4_1,914.0,7624696.0
6164,USA.40.5_1,116.0,966628.0
6165,USA.41.10_1,752.0,6570607.0
6166,USA.41.11_1,8.0,223334.0
6167,USA.41.12_1,6.5,98333.5
6168,USA.41.13_1,1.0,12500.0
6169,USA.41.14_1,4.0,66668.0
6170,USA.41.15_1,5.0,58333.0
6171,USA.41.17_1,39.5,333320.5
6172,USA.41.18_1,112.5,937462.5
6173,USA.41.20_1,10.0,191670.0
6174,USA.41.21_1,23.0,320836.0
6175,USA.41.22_1,31.0,291659.0
6176,USA.41.23_1,112.0,954963.0
6177,USA.41.25_1,2.0,25000.0
6178,USA.41.26_1,622.0,5183126.0
6179,USA.41.27_1,73.0,1158353.0
6180,USA.41.28_1,5.0,95835.0
6181,USA.41.29_1,5.5,83333.5
6182,USA.41.2_1,10.0,166670.0
6183,USA.41.32_1,15.0,250005.0
6184,USA.41.33_1,57.0,541653.0
6185,USA.41.34_1,4.0,50000.0
6186,USA.41.35_1,4.0,124166.0
6187,USA.41.37_1,8.0,66664.0
6188,USA.41.39_1,54.0,449982.0
6189,USA.41.40_1,44.0,733348.0
6190,USA.41.43_1,1.0,16667.0
6191,USA.41.45_1,4.0,66668.0
6192,USA.41.46_1,6.5,113333.5
6193,USA.41.6_1,1.0,16667.0
6194,USA.41.7_1,35.0,575011.0
6195,USA.41.8_1,349.0,3004058.0
6196,USA.42.10_1,2.0,16666.0
6197,USA.42.11_1,2.0,48334.0
6198,USA.42.13_1,3.0,63334.0
6199,USA.42.14_1,9.0,150003.0
6200,USA.42.15_1,1.0,24167.0
6201,USA.42.24_1,1.0,16667.0
6202,USA.42.27_1,2.0,48334.0
6203,USA.42.28_1,4.0,66668.0
6204,USA.42.2_1,1.0,33333.0
6205,USA.42.32_1,1.0,26667.0
6206,USA.42.38_1,2.0,16666.0
6207,USA.42.41_1,1.0,26667.0
6208,USA.42.49_1,70.0,1203350.0
6209,USA.42.50_1,1.0,16667.0
6210,USA.42.51_1,1.0,33333.0
6211,USA.42.54_1,2.0,33334.0
6212,USA.42.55_1,1.0,33333.0
6213,USA.42.56_1,1.0,21667.0
6214,USA.42.57_1,4.0,68334.0
6215,USA.42.58_1,2.5,52500.5
6216,USA.42.5_1,3.0,50001.0
6217,USA.42.62_1,3.0,33333.0
6218,USA.42.63_1,22.0,358336.0
6219,USA.42.65_1,3.0,49167.0
6220,USA.42.66_1,1.0,26667.0
6221,USA.42.6_1,2.0,40834.0
6222,USA.42.7_1,1.0,33333.0
6223,USA.42.8_1,1.0,33333.0
6224,USA.42.9_1,5.0,103335.0
6225,USA.43.10_1,5.0,103335.0
6226,USA.43.11_1,30.0,710837.0
6227,USA.43.13_1,15.0,412500.0
6228,USA.43.14_1,2.0,35834.0
6229,USA.43.15_1,29.0,466675.0
6230,USA.43.17_1,2.0,38334.0
6231,USA.43.19_1,458.0,13464090.0
6232,USA.43.1_1,36.5,1091659.5
6233,USA.43.20_1,6.5,184998.5
6234,USA.43.21_1,3.0,93333.0
6235,USA.43.23_1,23.5,483337.5
6236,USA.43.24_1,16.0,345001.0
6237,USA.43.26_1,3.0,60001.0
6238,USA.43.27_1,4.0,66668.0
6239,USA.43.28_1,3.0,57501.0
6240,USA.43.29_1,5.0,137500.0
6241,USA.43.30_1,2.0,43334.0
6242,USA.43.32_1,1.0,21667.0
6243,USA.43.33_1,146.5,4005836.5
6244,USA.43.35_1,8.0,153336.0
6245,USA.43.36_1,18.0,563329.0
6246,USA.43.37_1,10.5,341663.5
6247,USA.43.38_1,14.0,260004.0
6248,USA.43.39_1,3.0,83333.0
6249,USA.43.3_1,3.0,96666.0
6250,USA.43.40_1,1.0,26667.0
6251,USA.43.41_1,2.0,60000.0
6252,USA.43.42_1,1.0,33333.0
6253,USA.43.43_1,1.0,20833.0
6254,USA.43.45_1,2.0,33334.0
6255,USA.43.46_1,6.0,49998.0
6256,USA.43.47_1,93.0,2854147.0
6257,USA.43.48_1,2.0,60833.0
6258,USA.43.49_1,3.0,60001.0
6259,USA.43.52_1,4.0,100000.0
6260,USA.43.53_1,39.0,1133330.0
6261,USA.43.55_1,27.0,545008.0
6262,USA.43.56_1,11.0,315832.0
6263,USA.43.57_1,2.5,64166.5
6264,USA.43.58_1,17.5,470835.5
6265,USA.43.59_1,6.0,165000.0
6266,USA.43.5_1,30.0,904161.0
6267,USA.43.60_1,4.5,82500.5
6268,USA.43.61_1,14.5,389166.5
6269,USA.43.62_1,9.0,291664.0
6270,USA.43.63_1,52.5,1481660.5
6271,USA.43.66_1,8.5,146669.5
6272,USA.43.68_1,3.5,116665.5
6273,USA.43.69_1,1.0,33333.0
6274,USA.43.6_1,2.0,43334.0
6275,USA.43.71_1,2.0,66666.0
6276,USA.43.72_1,33.0,902500.0
6277,USA.43.73_1,33.5,910000.5
6278,USA.43.75_1,9.0,188334.0
6279,USA.43.76_1,1.0,16667.0
6280,USA.43.78_1,32.0,1028325.0
6281,USA.43.79_1,45.5,1187497.5
6282,USA.43.7_1,24.0,654167.0
6283,USA.43.80_1,16.0,533328.0
6284,USA.43.81_1,4.0,112499.0
6285,USA.43.82_1,7.5,149168.5
6286,USA.43.83_1,54.0,1399999.0
6287,USA.43.84_1,10.0,187502.0
6288,USA.43.85_1,8.0,209166.0
6289,USA.43.86_1,9.0,195003.0
6290,USA.43.87_1,14.0,374167.0
6291,USA.43.88_1,2.0,60000.0
6292,USA.43.89_1,7.0,210000.0
6293,USA.43.90_1,19.5,415839.5
6294,USA.43.91_1,3.0,99999.0
6295,USA.43.92_1,1.0,16667.0
6296,USA.43.95_1,20.0,555833.0
6297,USA.44.100_1,32.0,586669.0
6298,USA.44.101_1,5514.0,102708015.0
6299,USA.44.102_1,3.5,79167.5
6300,USA.44.103_1,2.0,33334.0
6301,USA.44.104_1,11.0,91663.0
6302,USA.44.105_1,18.5,290002.5
6303,USA.44.106_1,2.0,43334.0
6304,USA.44.107_1,10.5,308331.5
6305,USA.44.108_1,300.5,4929260.5
6306,USA.44.109_1,3.0,88333.0
6307,USA.44.10_1,33.5,985000.5
6308,USA.44.110_1,1.0,8333.0
6309,USA.44.111_1,33.0,885000.0
6310,USA.44.113_1,9.0,257498.0
6311,USA.44.114_1,22.0,375006.0
6312,USA.44.115_1,1.0,8333.0
6313,USA.44.116_1,10.0,191668.0
6314,USA.44.119_1,11.5,230003.5
6315,USA.44.11_1,35.0,583345.0
6316,USA.44.120_1,27.5,605833.5
6317,USA.44.121_1,3.0,99999.0
6318,USA.44.122_1,1.0,8333.0
6319,USA.44.123_1,108.5,904130.5
6320,USA.44.125_1,28.0,498342.0
6321,USA.44.126_1,27.0,742502.0
6322,USA.44.127_1,3.0,49999.0
6323,USA.44.128_1,7.5,200000.5
6324,USA.44.129_1,12.5,343331.5
6325,USA.44.12_1,4.0,66668.0
6326,USA.44.130_1,1.0,30000.0
6327,USA.44.131_1,2.0,33334.0
6328,USA.44.134_1,14.0,141664.0
6329,USA.44.136_1,3.0,49999.0
6330,USA.44.137_1,9.5,174169.5
6331,USA.44.139_1,5.5,90001.5
6332,USA.44.13_1,1.0,19167.0
6333,USA.44.141_1,1.0,8333.0
6334,USA.44.142_1,3.0,50001.0
6335,USA.44.144_1,3.0,78333.0
6336,USA.44.145_1,4.0,95833.0
6337,USA.44.146_1,71.0,1433339.0
6338,USA.44.148_1,1.0,16667.0
6339,USA.44.149_1,24.5,517507.5
6340,USA.44.14_1,7.5,120835.5
6341,USA.44.150_1,6.0,120002.0
6342,USA.44.152_1,23.0,283327.0
6343,USA.44.153_1,6.0,49998.0
6344,USA.44.154_1,9.0,167502.0
6345,USA.44.155_1,14.0,305004.0
6346,USA.44.156_1,5.0,45832.0
6347,USA.44.158_1,171.0,2650041.0
6348,USA.44.159_1,15.5,431663.5
6349,USA.44.15_1,19.0,534998.0
6350,USA.44.160_1,1.0,16667.0
6351,USA.44.161_1,84.5,2622481.5
6352,USA.44.162_1,3.0,57501.0
6353,USA.44.164_1,1.0,16667.0
6354,USA.44.165_1,8.0,108334.0
6355,USA.44.166_1,5.0,125001.0
6356,USA.44.168_1,3.0,83333.0
6357,USA.44.16_1,3.0,82500.0
6358,USA.44.170_1,5.0,91665.0
6359,USA.44.172_1,7.5,100833.5
6360,USA.44.174_1,1.0,19167.0
6361,USA.44.175_1,9.5,279998.5
6362,USA.44.176_1,4.0,76668.0
6363,USA.44.178_1,82.5,1595021.5
6364,USA.44.180_1,5.0,118333.0
6365,USA.44.181_1,45.0,481657.0
6366,USA.44.182_1,6.0,145834.0
6367,USA.44.183_1,8.0,216667.0
6368,USA.44.184_1,14.5,404167.5
6369,USA.44.186_1,4.0,50000.0
6370,USA.44.187_1,5.0,158332.0
6371,USA.44.188_1,2.0,55000.0
6372,USA.44.18_1,13.0,303335.0
6373,USA.44.190_1,1.0,12500.0
6374,USA.44.191_1,7.0,116669.0
6375,USA.44.193_1,1.0,8333.0
6376,USA.44.194_1,4.0,113333.0
6377,USA.44.195_1,6.0,100002.0
6378,USA.44.196_1,17.0,212500.0
6379,USA.44.198_1,3.5,75000.5
6380,USA.44.19_1,14.0,406664.0
6381,USA.44.1_1,2.5,77499.5
6382,USA.44.200_1,5.0,146666.0
6383,USA.44.203_1,2.0,33334.0
6384,USA.44.204_1,2.0,63333.0
6385,USA.44.205_1,35.0,730844.0
6386,USA.44.206_1,4.0,66668.0
6387,USA.44.20_1,536.0,8533480.0
6388,USA.44.212_1,6.5,179166.5
6389,USA.44.213_1,3.0,54167.0
6390,USA.44.214_1,31.5,845829.5
6391,USA.44.215_1,1.0,19167.0
6392,USA.44.216_1,2.0,33334.0
6393,USA.44.217_1,2.0,27500.0
6394,USA.44.21_1,25.0,635002.0
6395,USA.44.220_1,257.0,7677492.0
6396,USA.44.223_1,13.0,112496.0
6397,USA.44.226_1,14.0,239171.0
6398,USA.44.227_1,134.5,4355794.5
6399,USA.44.228_1,7.5,192500.5
6400,USA.44.229_1,2.0,45833.0
6401,USA.44.22_1,3.0,24999.0
6402,USA.44.230_1,8.5,181667.5
6403,USA.44.232_1,5.0,49999.0
6404,USA.44.233_1,6.0,160833.0
6405,USA.44.235_1,38.0,823344.0
6406,USA.44.236_1,1.5,30000.5
6407,USA.44.237_1,27.5,433340.5
6408,USA.44.238_1,8.0,158334.0
6409,USA.44.239_1,2.0,33334.0
6410,USA.44.240_1,20.0,549998.0
6411,USA.44.241_1,113.0,1791697.0
6412,USA.44.243_1,30.5,648342.5
6413,USA.44.244_1,8.0,66664.0
6414,USA.44.245_1,11.0,166669.0
6415,USA.44.246_1,267.0,6090089.0
6416,USA.44.247_1,13.5,256669.5
6417,USA.44.248_1,4.0,33332.0
6418,USA.44.249_1,28.0,859994.0
6419,USA.44.24_1,14.0,204169.0
6420,USA.44.250_1,8.0,195001.0
6421,USA.44.252_1,4.5,81667.5
6422,USA.44.253_1,2.5,67499.5
6423,USA.44.254_1,26.0,429175.0
6424,USA.44.25_1,1.0,30000.0
6425,USA.44.26_1,21.0,496669.0
6426,USA.44.27_1,35.5,905000.5
6427,USA.44.28_1,44.0,1324994.0
6428,USA.44.29_1,5.0,79168.0
6429,USA.44.30_1,1.0,19167.0
6430,USA.44.31_1,275.5,4429245.5
6431,USA.44.36_1,32.5,750834.5
6432,USA.44.37_1,2.0,63333.0
6433,USA.44.38_1,1.0,16667.0
6434,USA.44.39_1,3.0,70001.0
6435,USA.44.3_1,5.0,145833.0
6436,USA.44.42_1,1.0,33333.0
6437,USA.44.43_1,639.5,11536006.5
6438,USA.44.45_1,23.0,383341.0
6439,USA.44.46_1,5.0,142500.0
6440,USA.44.47_1,2.0,35000.0
6441,USA.44.48_1,4.0,133332.0
6442,USA.44.49_1,29.0,483343.0
6443,USA.44.4_1,6.0,75000.0
6444,USA.44.50_1,16.0,395833.0
6445,USA.44.53_1,1.0,8333.0
6446,USA.44.55_1,1.0,8333.0
6447,USA.44.56_1,1.0,8333.0
6448,USA.44.57_1,554.5,15252464.5
6449,USA.44.58_1,1.0,12500.0
6450,USA.44.5_1,8.0,183336.0
6451,USA.44.60_1,1.0,27500.0
6452,USA.44.61_1,483.5,8133486.5
6453,USA.44.62_1,17.0,333338.0
6454,USA.44.64_1,1.0,16667.0
6455,USA.44.66_1,1.0,16667.0
6456,USA.44.67_1,4.0,76668.0
6457,USA.44.70_1,152.5,2220858.5
6458,USA.44.71_1,2.0,66666.0
6459,USA.44.73_1,5.0,143333.0
6460,USA.44.75_1,14.0,233338.0
6461,USA.44.79_1,216.5,3420890.5
6462,USA.44.7_1,11.5,260003.5
6463,USA.44.80_1,6.0,154167.0
6464,USA.44.82_1,8.0,148336.0
6465,USA.44.83_1,4.0,33332.0
6466,USA.44.84_1,305.5,4437549.5
6467,USA.44.85_1,2.0,16666.0
6468,USA.44.86_1,2.5,70832.5
6469,USA.44.88_1,2.0,25000.0
6470,USA.44.89_1,24.5,604998.5
6471,USA.44.8_1,2.0,29167.0
6472,USA.44.91_1,25.0,416675.0
6473,USA.44.92_1,25.5,689167.5
6474,USA.44.93_1,3.0,90000.0
6475,USA.44.94_1,8.0,215833.0
6476,USA.44.95_1,7.0,116669.0
6477,USA.44.96_1,2.0,33334.0
6478,USA.44.97_1,1.0,21667.0
6479,USA.44.9_1,6.0,49998.0
6480,USA.45.10_1,34.0,399998.0
6481,USA.45.12_1,2.0,55000.0
6482,USA.45.14_1,2.0,32500.0
6483,USA.45.15_1,9.0,150003.0
6484,USA.45.16_1,2.0,50000.0
6485,USA.45.17_1,8.0,66664.0
6486,USA.45.18_1,228.5,3550055.5
6487,USA.45.19_1,3.0,41667.0
6488,USA.45.1_1,1.0,16667.0
6489,USA.45.20_1,2.0,55000.0
6490,USA.45.21_1,6.0,159167.0
6491,USA.45.23_1,89.0,787474.0
6492,USA.45.24_1,4.0,68334.0
6493,USA.45.25_1,134.0,1670833.0
6494,USA.45.27_1,31.0,374999.0
6495,USA.45.29_1,125.0,1987534.0
6496,USA.45.2_1,8.0,129169.0
6497,USA.45.3_1,9.5,202499.5
6498,USA.45.4_1,3.0,50001.0
6499,USA.45.6_1,212.0,3533404.0
6500,USA.45.7_1,5.0,85835.0
6501,USA.45.8_1,17.0,170830.0
6502,USA.46.11_1,8.0,125002.0
6503,USA.46.12_1,22.0,366674.0
6504,USA.46.13_1,12.0,396663.0
6505,USA.46.14_1,9.0,299997.0
6506,USA.46.1_1,8.0,133336.0
6507,USA.46.3_1,1.0,33333.0
6508,USA.46.4_1,57.0,937518.0
6509,USA.46.5_1,2.0,66666.0
6510,USA.46.6_1,20.0,166660.0
6511,USA.46.7_1,4.0,33332.0
6512,USA.46.8_1,3.0,50001.0
6513,USA.46.9_1,2.0,66666.0
6514,USA.47.100_1,6.0,49998.0
6515,USA.47.101_1,2.0,38334.0
6516,USA.47.102_1,96.0,1746696.0
6517,USA.47.103_1,4.0,33332.0
6518,USA.47.106_1,47.0,846679.0
6519,USA.47.107_1,12.0,99996.0
6520,USA.47.108_1,100.0,833300.0
6521,USA.47.109_1,16.0,141662.0
6522,USA.47.110_1,17.0,141661.0
6523,USA.47.112_1,25.0,208325.0
6524,USA.47.114_1,10.0,83330.0
6525,USA.47.115_1,50.0,416650.0
6526,USA.47.116_1,13.0,208336.0
6527,USA.47.117_1,8.0,125002.0
6528,USA.47.118_1,26.0,435842.0
6529,USA.47.11_1,1.0,19167.0
6530,USA.47.120_1,5.0,83335.0
6531,USA.47.124_1,97.0,1408349.0
6532,USA.47.125_1,20.0,216664.0
6533,USA.47.126_1,19.0,158327.0
6534,USA.47.132_1,7.0,58331.0
6535,USA.47.14_1,2.0,33334.0
6536,USA.47.16_1,3.0,45000.0
6537,USA.47.18_1,2.0,35834.0
6538,USA.47.19_1,7.0,58331.0
6539,USA.47.1_1,7.0,116669.0
6540,USA.47.20_1,7.0,129169.0
6541,USA.47.21_1,3.0,57501.0
6542,USA.47.23_1,3.0,57501.0
6543,USA.47.24_1,2.0,33334.0
6544,USA.47.26_1,65.0,970846.0
6545,USA.47.27_1,23.5,423339.5
6546,USA.47.28_1,2.0,33334.0
6547,USA.47.2_1,8.0,88332.0
6548,USA.47.30_1,7.0,134169.0
6549,USA.47.33_1,10.0,129167.0
6550,USA.47.34_1,2.0,16666.0
6551,USA.47.35_1,13.0,346671.0
6552,USA.47.38_1,15.5,219999.5
6553,USA.47.3_1,290.0,5207586.0
6554,USA.47.40_1,249.0,4620076.0
6555,USA.47.43_1,21.0,341673.0
6556,USA.47.45_1,4.0,76668.0
6557,USA.47.46_1,3.0,24999.0
6558,USA.47.48_1,2.0,33334.0
6559,USA.47.50_1,1.0,30000.0
6560,USA.47.51_1,1.0,19167.0
6561,USA.47.52_1,5.0,90835.0
6562,USA.47.53_1,1.0,8333.0
6563,USA.47.56_1,13.0,322504.0
6564,USA.47.57_1,3.5,54167.5
6565,USA.47.58_1,20.5,360838.5
6566,USA.47.5_1,5.0,41665.0
6567,USA.47.60_1,34.0,605009.0
6568,USA.47.63_1,1.0,19167.0
6569,USA.47.64_1,28.0,467508.0
6570,USA.47.65_1,4.0,76668.0
6571,USA.47.66_1,1.0,16667.0
6572,USA.47.69_1,1.0,19167.0
6573,USA.47.6_1,2.0,38334.0
6574,USA.47.70_1,4.0,110000.0
6575,USA.47.71_1,2.0,16666.0
6576,USA.47.72_1,19.0,339173.0
6577,USA.47.75_1,11.0,210837.0
6578,USA.47.77_1,1.0,12500.0
6579,USA.47.7_1,1.0,19167.0
6580,USA.47.80_1,1.0,19167.0
6581,USA.47.81_1,29.0,483343.0
6582,USA.47.82_1,2.0,38334.0
6583,USA.47.83_1,1.0,33333.0
6584,USA.47.85_1,1.0,19167.0
6585,USA.47.86_1,24.0,400008.0
6586,USA.47.87_1,21.0,266667.0
6587,USA.47.88_1,2.0,33334.0
6588,USA.47.89_1,1.0,19167.0
6589,USA.47.8_1,128.0,2440876.0
6590,USA.47.92_1,1.0,12500.0
6591,USA.47.93_1,5.0,41665.0
6592,USA.47.94_1,7.0,58331.0
6593,USA.47.95_1,6.0,100002.0
6594,USA.47.96_1,3.0,50001.0
6595,USA.47.98_1,13.0,133331.0
6596,USA.47.99_1,10.0,191670.0
6597,USA.47.9_1,2.0,16666.0
6598,USA.48.10_1,2.0,33334.0
6599,USA.48.11_1,30.0,401664.0
6600,USA.48.13_1,24.0,410006.0
6601,USA.48.14_1,71.0,1166689.0
6602,USA.48.15_1,9.0,165836.0
6603,USA.48.17_1,1123.0,16172632.0
6604,USA.48.18_1,20.0,250000.0
6605,USA.48.19_1,39.5,873320.5
6606,USA.48.20_1,15.5,298333.5
6607,USA.48.21_1,15.5,391666.5
6608,USA.48.23_1,4.0,66668.0
6609,USA.48.24_1,16.0,266666.0
6610,USA.48.25_1,37.5,805845.5
6611,USA.48.26_1,8.0,254165.0
6612,USA.48.27_1,215.0,3470896.0
6613,USA.48.29_1,99.5,1849195.5
6614,USA.48.2_1,10.0,269167.0
6615,USA.48.30_1,2.0,66666.0
6616,USA.48.31_1,153.0,2222518.0
6617,USA.48.32_1,39.0,1281655.0
6618,USA.48.33_1,11.0,302500.0
6619,USA.48.34_1,80.0,1333360.0
6620,USA.48.35_1,1.0,21667.0
6621,USA.48.36_1,10.0,159165.0
6622,USA.48.37_1,59.0,1361686.0
6623,USA.48.38_1,8.5,182498.5
6624,USA.48.39_1,130.5,1694125.5
6625,USA.48.3_1,80.5,1500853.5
6626,USA.48.4_1,29.0,516675.0
6627,USA.48.5_1,1.0,16667.0
6628,USA.48.6_1,35.0,985828.0
6629,USA.48.8_1,125.0,3642474.0
6630,USA.48.9_1,16.0,333336.0
6631,USA.49.10_1,14.0,233338.0
6632,USA.49.11_1,3.0,50001.0
6633,USA.49.12_1,8.0,133336.0
6634,USA.49.13_1,5.0,41665.0
6635,USA.49.14_1,1.0,24167.0
6636,USA.49.15_1,7.0,87500.0
6637,USA.49.16_1,1.0,16667.0
6638,USA.49.17_1,8.0,203333.0
6639,USA.49.18_1,2.5,70832.5
6640,USA.49.19_1,10.5,182502.5
6641,USA.49.1_1,6.0,75000.0
6642,USA.49.20_1,179.0,2983393.0
6643,USA.49.21_1,1.0,12500.0
6644,USA.49.22_1,12.0,200004.0
6645,USA.49.23_1,14.0,233338.0
6646,USA.49.24_1,21.0,699993.0
6647,USA.49.25_1,14.0,175000.0
6648,USA.49.26_1,16.0,433334.0
6649,USA.49.27_1,6.0,100002.0
6650,USA.49.29_1,4.0,96668.0
6651,USA.49.2_1,9.0,152503.0
6652,USA.49.30_1,7.0,116669.0
6653,USA.49.31_1,64.0,2133312.0
6654,USA.49.33_1,6.0,105002.0
6655,USA.49.34_1,2.0,16666.0
6656,USA.49.35_1,6.0,75000.0
6657,USA.49.37_1,1.0,33333.0
6658,USA.49.38_1,2.0,16666.0
6659,USA.49.39_1,2.0,43334.0
6660,USA.49.40_1,27.0,477509.0
6661,USA.49.41_1,1.0,16667.0
6662,USA.49.44_1,1.0,16667.0
6663,USA.49.45_1,23.0,249997.0
6664,USA.49.47_1,3.0,65001.0
6665,USA.49.49_1,19.0,237500.0
6666,USA.49.4_1,1.0,16667.0
